start_s,end_s,start_latency_ms,peak_latency_ms,end_latency_ms,duration_ms,peak_width_ms,min_amplitude,max_amplitude,signed_peak_amplitude,absolute_peak_amplitude,p2p_amplitude,prominence,auc_abs,rms,baseline_median,baseline_noise,amplitude_noise_ratio,p2p_noise_ratio,prominence_noise_ratio,label,polarity,candidate_rank,score,stimulus_index,stimulus_s,component_rank,auto_label
315.002,315.00525,11.24682617188455,13.496826171888188,14.49682617186454,3.25,1.8099999332428616,0.2434375062584877,0.26875001192092896,0.26875001192092896,0.26875001192092896,0.025312505662441254,0.021875008940696716,0.8426953302696347,0.25838455745346767,-0.13562500476837158,0.06671700265109538,4.0282087210420645,0.3794011220020788,0.3278775735039344,er,1,1,1.8661200413719348,351,314.9907531738281,1,er_auto
315.0075,315.0105,16.74682617186818,18.246826171889552,19.74682617185408,3.0,2.01060502556488,-0.9103125333786011,-0.7024999856948853,-0.9103125333786011,0.9103125333786011,0.20781254768371582,0.17125004529953003,2.53980465978384,0.8395635277107687,-0.13562500476837158,0.06671700265109538,13.644385946700728,3.1148363899154257,2.5668126338813932,mr,-1,1,0.4547636752561843,351,314.9907531738281,1,mr_auto
315.01475,315.02,23.99682617186727,25.99682617187682,29.24682617185681,5.25,3.8626375377827453,-0.18406248092651367,-0.032499998807907104,-0.032499998807907104,0.18406248092651367,0.15156248211860657,0.15125000476837158,0.40769529342651367,0.09688010515520433,-0.13562500476837158,0.06671700265109538,2.7588541692901076,2.2717219913373636,2.267038367406158,lr,1,2,2.607662189688988,351,314.9907531738281,1,lr_auto
315.02275,315.026,31.996826171848625,33.996826171858174,35.24682617188546,3.25,2.11140566611839,-0.24656248092651367,-0.2162500023841858,-0.2162500023841858,0.24656248092651367,0.03031247854232788,0.025624990463256836,0.7344921827316284,0.22750881251886035,-0.13562500476837158,0.06671700265109538,3.695646853560582,0.4543441302489359,0.38408485760767486,lr,1,3,0.9098235958842378,351,314.9907531738281,2,lr_auto
315.04175,315.0465,50.99682617185408,53.74682617190274,55.746826171855446,4.75,3.358148276233549,-0.034999996423721313,0.010312497615814209,0.010312497615814209,0.034999996423721313,0.04531249403953552,0.040312498807907104,0.05234375596046448,0.015159954423306336,-0.13562500476837158,0.06671700265109538,0.5246038495877583,0.6791746067565817,0.6042312634865535,lr,1,6,1.9906299885554273,351,314.9907531738281,3,lr_auto
320.0,320.00225,11.260986328125,12.510986328152285,13.510986328128638,2.25,1.4500439217326826,0.2462499998509884,0.5703124962747097,0.5703124962747097,0.5703124962747097,0.3240624964237213,0.1796875,1.114921878091991,0.4876594498406787,-0.08875000104308128,0.13343400150504894,4.274116715694312,2.4286350762812074,1.346639521960232,er,1,1,2.8337252338905223,361,319.9887390136719,1,er_auto
320.00525,320.0075,16.51098632811454,17.510986328147737,18.76098632811818,2.25,1.4996249535269193,-2.0621875561773777,-1.8434375561773777,-2.0621875561773777,2.0621875561773777,0.21875,0.2131251096725464,4.46289058867842,1.971304758918241,-0.08875000104308128,0.13343400150504894,15.454738169561283,1.6393872441255,1.5972323940572377,mr,-1,1,0.7589750109025051,361,319.9887390136719,1,mr_auto
320.018,320.02025,29.26098632809726,30.01098632813637,31.5109863281009,2.25,1.4141020349106075,0.503749992698431,0.5281250141561031,0.5281250141561031,0.5281250141561031,0.02437502145767212,0.02187502384185791,1.168593748472631,0.5180071475027996,-0.08875000104308128,0.13343400150504894,3.957949309765095,0.18267473944225382,0.16393890309157963,lr,1,1,0.6434043819086931,361,319.9887390136719,1,lr_auto
320.022,320.029,33.26098632811636,37.01098632814137,40.26098632812136,7.0,2.667936835189289,0.4909374974668026,0.5712499879300594,0.5712499879300594,0.5712499879300594,0.08031249046325684,0.0793749988079071,3.6674609407782555,0.523546190003478,-0.08875000104308128,0.13343400150504894,4.281142598488619,0.6018892453001788,0.5948633625058728,lr,1,3,1.459758668508517,361,319.9887390136719,2,lr_auto
320.0315,320.033,42.76098632811909,43.51098632810135,44.26098632814046,1.5,0.8699867387400142,0.4831249974668026,0.5024999938905239,0.5024999938905239,0.5024999938905239,0.019374996423721313,0.013437479734420776,0.7442578170448542,0.49477408829719705,-0.08875000104308128,0.13343400150504894,3.765906652147504,0.14520284339211842,0.10070506454767694,lr,1,4,0.9416535211075869,361,319.9887390136719,3,lr_auto
320.49975,320.50275,11.255126953130912,13.255126953140461,14.255126953116815,3.0,1.9307002528642132,0.32640625117346644,0.5539062428288162,0.5539062428288162,0.5539062428288162,0.22749999165534973,0.1796875,1.4470703140832484,0.477375680094564,0.008281250018626451,0.12949584245206788,4.2774056088622405,1.7568130941312459,1.3875928106843296,er,1,1,2.7893468827910373,362,320.4884948730469,1,er_auto
320.50625,320.509,17.755126953147737,19.00512695311818,20.505126953139552,2.75,1.9094268526126488,-1.8182811927981675,-1.5479687643237412,-1.8182811927981675,1.8182811927981675,0.27031242847442627,0.2099999189376831,4.789296888164245,1.7300567761833778,0.008281250018626451,0.12949584245206788,14.041232199954168,2.0874216759080957,1.6216730588506216,mr,-1,1,0.5936830098087212,362,320.4884948730469,1,mr_auto
320.51575,320.51775,27.255126953150466,28.00512695313273,29.255126953103172,2.0,1.312015444517673,0.06796875176951289,0.09734375355765224,0.09734375355765224,0.09734375355765224,0.029375001788139343,0.0246875062584877,0.17542968690395355,0.08637861818849879,0.008281250018626451,0.12949584245206788,0.7517133501307847,0.22684127329425519,0.19064323449322812,lr,1,2,0.6272810589864651,362,320.4884948730469,1,lr_auto
320.535,320.5385,46.50512695315001,48.25512695310863,50.00512695312409,3.5,2.280571451171771,0.2810937571339309,0.4451562571339309,0.4451562571339309,0.4451562571339309,0.1640625,0.15906250476837158,1.348671883577481,0.3825792573890774,0.008281250018626451,0.12949584245206788,3.437610418254956,1.2669325662769966,1.2283213248892344,lr,1,5,2.0528478780422392,362,320.4884948730469,2,lr_auto
321.00175,321.0035,13.010986328140461,14.510986328104991,14.76098632809908,1.75,1.08561458836301,0.0625,0.09593749046325684,0.09593749046325684,0.09593749046325684,0.033437490463256836,0.01812499761581421,0.1541796810925007,0.08651637036575774,-0.29999999701976776,0.01737421875,5.521830468679741,1.9245464181378997,1.0432122374316375,er,1,1,1.0326038326728078,363,320.9887390136719,1,er_auto
321.006,321.00875,17.260986328096806,18.51098632812409,20.010986328145464,2.75,1.7133236576034192,-1.8050000220537186,-1.5109375268220901,-1.8050000220537186,1.8050000220537186,0.2940624952316284,0.20718753337860107,4.720703091472387,1.7054380467357488,-0.29999999701976776,0.01737421875,103.8895646489842,16.92522118334837,11.924998548703151,mr,-1,1,1.1640918797473452,363,320.9887390136719,1,mr_auto
321.0215,321.02325,32.76098632812818,33.51098632811045,34.510986328143645,1.75,1.0364371551273295,0.2562499977648258,0.2737499978393316,0.2737499978393316,0.2737499978393316,0.017500000074505806,0.01250000111758709,0.4693749942816794,0.26709277057228537,-0.29999999701976776,0.01737421875,15.756104017012657,1.0072395384400121,0.7194568744328196,lr,1,2,0.6406620183576544,363,320.9887390136719,1,lr_auto
322.0,322.00225,11.505126953125,12.505126953101353,13.755126953128638,2.25,1.284090941491106,0.26640625670552254,0.29015625454485416,0.29015625454485416,0.29015625454485416,0.023749997839331627,0.02187499962747097,0.6311328238807619,0.27930953500020406,-0.31078125536441803,0.0956740118086338,3.0327593571096587,0.24823875773952214,0.22864097798287297,er,1,1,1.3412129577288576,365,321.9884948730469,1,er_auto
322.006,322.00875,17.505126953096806,18.75512695312409,20.255126953145464,2.75,1.7596573580373889,-1.7732813209295273,-1.357343778014183,-1.7732813209295273,1.7732813209295273,0.41593754291534424,0.32531261444091797,4.5187890864908695,1.6283064623957346,-0.31078125536441803,0.0956740118086338,18.534618622206693,4.3474454039546115,3.4002192266339266,mr,-1,1,0.519590496239147,365,321.9884948730469,1,mr_auto
322.03375,322.042,45.255126953122726,50.25512695311818,53.50512695309817,8.25,3.9342949986959797,0.3695312552154064,0.48046875,0.48046875,0.48046875,0.11093749478459358,0.10499999672174454,3.513046917039901,0.4258890328200803,-0.31078125536441803,0.0956740118086338,5.021935851932589,1.1595363535762422,1.0974766787428594,lr,1,3,2.763333156785821,365,321.9884948730469,1,lr_auto
322.50075,322.5045,12.255126953107265,14.255126953116815,16.005126953132276,3.75,2.3521175057389048,0.22734374972060323,0.4854687419719994,0.4854687419719994,0.4854687419719994,0.2581249922513962,0.22031249105930328,1.4964062449289486,0.39835150611972153,-0.015781250316649675,0.13088577862652018,3.709102295653329,1.9721393337006492,1.6832423917342492,er,1,1,3.5553858868536277,366,322.4884948730469,1,er_auto
322.506,322.50875,17.505126953096806,19.00512695311818,20.255126953145464,2.75,1.8180692677824664,-0.754218730609864,-0.47609374253079295,-0.754218730609864,0.754218730609864,0.27812498807907104,0.2565624713897705,1.805546858930029,0.6491114598297834,-0.015781250316649675,0.13088577862652018,5.76241925230098,2.12494429110358,1.960201284525083,mr,-1,1,0.6225195047582305,366,322.4884948730469,1,mr_auto
322.513,322.51825,24.505126953101808,26.505126953111358,29.755126953148192,5.25,3.826395861778376,0.667656269390136,0.7948437598533928,0.7948437598533928,0.7948437598533928,0.12718749046325684,0.10062503814697266,3.989531224244274,0.7571659081886737,-0.015781250316649675,0.13088577862652018,6.072804610204924,0.9717441558428106,0.7688003937700832,lr,1,2,1.9480972269166428,366,322.4884948730469,1,lr_auto
323.00125,323.0045,12.510986328152285,15.010986328150011,15.760986328132276,3.25,1.695730160494017,0.08093749731779099,0.3606249913573265,0.3606249913573265,0.3606249913573265,0.2796874940395355,0.10656249523162842,0.987109387293458,0.3017217299328611,0.18312499672174454,0.11420652727335691,3.157656571538676,2.448962425502132,0.9330683436032315,er,1,1,2.8933117222806235,367,322.9887390136719,1,er_auto
323.00625,323.009,17.510986328147737,18.76098632811818,20.260986328139552,2.75,1.8752377652791432,-1.7728124633431435,-1.4825000539422035,-1.7728124633431435,1.7728124633431435,0.29031240940093994,0.26812493801116943,4.610976545140147,1.6643149128579644,0.18312499672174454,0.11420652727335691,15.522864635397426,2.5419948958439833,2.3477199106965574,mr,-1,1,0.5667084548935087,367,322.9887390136719,1,mr_auto
323.0165,323.01925,27.76098632813273,29.010986328103172,30.510986328124545,2.75,1.7369528173556854,0.19812499731779099,0.2628125175833702,0.2628125175833702,0.2628125175833702,0.06468752026557922,0.06062501668930054,0.6573828291147947,0.23683069973158571,0.18312499672174454,0.11420652727335691,2.3012040017145448,0.5664082588795263,0.5308367055430436,lr,1,2,0.5691273132191875,367,322.9887390136719,1,lr_auto
325.503,325.5045,14.505126953110903,15.5051269531441,16.005126953132276,1.5,0.802789579878295,0.0534374937415123,0.33687499910593033,0.33687499910593033,0.33687499910593033,0.28343750536441803,0.2031250037252903,0.3527734335511923,0.2337508037657019,-0.1603124961256981,0.12439941464513539,2.708011127439045,2.278447259361777,1.6328453337560256,er,1,2,2.0408708340070363,372,325.4884948730469,1,er_auto
325.506,325.5085,17.505126953096806,18.505126953130002,20.005126953151375,2.5,1.6073492946827845,-1.4343749657273293,-1.184999980032444,-1.4343749657273293,1.4343749657273293,0.24937498569488525,0.23093748092651367,3.359960962086916,1.3331614175920588,-0.1603124961256981,0.12439941464513539,11.530399639090426,2.0046315041454017,1.8564193536222915,mr,-1,1,0.4969051793065353,372,325.4884948730469,1,mr_auto
325.5365,325.53825,48.00512695311454,49.00512695314774,49.75512695313,1.75,0.9123207161907236,-0.05562499910593033,-0.014375008642673492,-0.014375008642673492,0.05562499910593033,0.041249990463256836,0.03125,0.0526562575250864,0.03515278123922416,-0.1603124961256981,0.12439941464513539,0.447148399086985,0.3315931234960189,0.25120696981689555,lr,1,3,0.9192808336718521,372,325.4884948730469,1,lr_auto
325.54275,325.54525,54.25512695313728,55.50512695310772,56.755126953135004,2.5,1.65490173675558,-0.12687499076128006,-0.10687500983476639,-0.10687500983476639,0.12687499076128006,0.019999980926513672,0.017499983310699463,0.2832031287252903,0.1146014666299878,-0.1603124961256981,0.12439941464513539,1.019900223190009,0.1607723073582466,0.14067576893846578,lr,1,4,1.5261983105805557,372,325.4884948730469,2,lr_auto
330.5015,330.50525,13.005126953146373,14.755126953104991,16.75512695311454,3.75,2.2362551768577927,0.4804687350988388,0.6485937386751175,0.6485937386751175,0.6485937386751175,0.1681250035762787,0.1421874761581421,2.207968734204769,0.585193992755691,-0.13859374821186066,0.13621387212797997,4.761583593084632,1.2342722583960946,1.0438545937857902,er,1,1,2.7462824780207615,382,330.4884948730469,1,er_auto
330.50525,330.50725,16.75512695311454,17.755126953147737,18.75512695312409,2.0,1.1870517389222415,0.36328125,0.4920312613248825,0.36328125,0.4920312613248825,0.1287500113248825,0.1171874850988388,0.8274609372019768,0.4240571680687549,-0.13859374821186066,0.13621387212797997,3.6121964205128365,0.9452048408396703,0.8603197550153711,mr,-1,1,0.845749770482862,382,330.4884948730469,1,mr_auto
330.50925,330.51375,20.75512695313364,23.005126953137278,25.255126953140916,4.5,3.0438268109407933,0.853593721985817,1.0276562720537186,1.0276562720537186,1.0276562720537186,0.1740625500679016,0.1584375500679016,4.358906231820583,0.9645307389642501,-0.13859374821186066,0.13621387212797997,7.54443182621064,1.277862139506326,1.1631528242515663,lr,1,2,2.1179505596525763,382,330.4884948730469,1,lr_auto
330.518,330.521,29.50512695309726,30.755126953124545,32.50512695314001,3.0,2.0998814448252427,1.417031243443489,1.5020312815904617,1.5020312815904617,1.5020312815904617,0.08500003814697266,0.07187497615814209,4.434687554836273,1.4743012489802736,-0.13859374821186066,0.13621387212797997,11.02700670735816,0.6240189550379327,0.5276626751393708,lr,1,3,0.699851424176441,382,330.4884948730469,2,lr_auto
330.518,330.521,29.50512695309726,31.255126953112722,32.50512695314001,3.0,2.0998814448252427,1.417031243443489,1.5020312815904617,1.5020312815904617,1.5020312815904617,0.08500003814697266,0.07187497615814209,4.434687554836273,1.4743012489802736,-0.13859374821186066,0.13621387212797997,11.02700670735816,0.6240189550379327,0.5276626751393708,lr,1,4,0.7148733593994262,382,330.4884948730469,3,lr_auto
331.50075,331.504,12.255126953107265,14.755126953104991,15.5051269531441,3.25,1.112599272239379,0.1576562523841858,0.21171875298023224,0.21171875298023224,0.21171875298023224,0.05406250059604645,0.015937507152557373,0.6533984486013651,0.1997060074054471,0.09171874821186066,0.23327784220352768,0.9075819245426413,0.2317515460764533,0.06831984984948718,er,1,2,1.490178295636473,384,331.4884948730469,1,er_auto
331.506,331.5085,17.505126953096806,18.505126953130002,20.005126953151375,2.5,1.7423869013306081,-1.6042187958955765,-1.4239062815904617,-1.6042187958955765,1.6042187958955765,0.18031251430511475,0.1640625,3.8682031258940697,1.5380248144654614,0.09171874821186066,0.23327784220352768,6.876858859556602,0.7729517411593583,0.7032922563509506,mr,-1,1,0.6086225529101131,384,331.4884948730469,1,mr_auto
331.51425,331.517,25.755126953129093,27.005126953099534,28.505126953120907,2.75,1.7623648715635207,-0.13390624895691872,-0.0007812455296516418,-0.0007812455296516418,0.13390624895691872,0.13312500342726707,0.09843750251457095,0.11156249506166205,0.06230914750648781,0.09171874821186066,0.23327784220352768,0.5740204371407451,0.57067144555941,0.42197536458986656,lr,1,3,0.8812835282199324,384,331.4884948730469,1,lr_auto
331.53,331.53225,41.505126953097715,42.50512695313091,43.75512695310135,2.25,1.4900041117351523,0.2704687565565109,0.3539062589406967,0.3539062589406967,0.3539062589406967,0.08343750238418579,0.07906252145767212,0.7297265715897083,0.32048657961594823,0.09171874821186066,0.23327784220352768,1.5171019055977228,0.35767435773599604,0.338919979329595,lr,1,6,0.9543076625128196,384,331.4884948730469,2,lr_auto
334.49975,334.503,11.255126953130912,12.505126953101353,14.505126953110903,3.25,2.1027965825330686,0.09093749709427357,0.14812500029802322,0.14812500029802322,0.14812500029802322,0.05718750320374966,0.05125000327825546,0.4169921774882823,0.12720658112293007,-0.06531249731779099,0.11536481570340693,1.2839703283437816,0.49571009024773927,0.44424292593692377,er,1,1,2.0246993586840483,390,334.4884948730469,1,er_auto
334.50675,334.50875,18.255126953135914,19.00512695311818,20.255126953145464,2.0,1.3477634808641177,-2.1212500408291817,-1.945312388241291,-2.1212500408291817,2.1212500408291817,0.17593765258789062,0.17437505722045898,4.115351513028145,2.0462843539806115,-0.06531249731779099,0.11536481570340693,18.387322234213368,1.5250546842653594,1.511509866827702,mr,-1,1,0.6545522790153384,390,334.4884948730469,1,mr_auto
334.516,334.5185,27.505126953144554,28.505126953120907,30.00512695314228,2.5,1.492074538794096,-0.3187500014901161,-0.2525000050663948,-0.2525000050663948,0.3187500014901161,0.06624999642372131,0.043125003576278687,0.6795312650501728,0.275733837489051,-0.06531249731779099,0.11536481570340693,2.7629741316416188,0.5742651779901802,0.37381417647430204,lr,1,1,0.42274128601163036,390,334.4884948730469,1,lr_auto
334.52475,334.5305,36.255126953108174,38.005126953123636,42.005126953142735,5.75,3.450131253128248,0.1106249988079071,0.3206249997019768,0.3206249997019768,0.3206249997019768,0.21000000089406967,0.2084375023841858,1.3383202934637666,0.23717614818564053,-0.06531249731779099,0.11536481570340693,2.779226905075428,1.8203123683217395,1.8067683904602316,lr,1,2,2.8755650953562664,390,334.4884948730469,2,lr_auto
334.537,334.544,48.50512695310272,51.005126953100444,55.50512695310772,7.0,4.992707683241051,0.34593748301267624,0.49031250923871994,0.49031250923871994,0.49031250923871994,0.1443750262260437,0.1315625011920929,3.112148430198431,0.4433260812002557,-0.06531249731779099,0.11536481570340693,4.250104386239141,1.2514649752245046,1.1404040338462365,lr,1,3,3.3110158722396825,390,334.4884948730469,3,lr_auto
383.41575,383.4175,11.239501953127728,12.239501953104082,12.98950195314319,1.75,1.0420454122310852,0.04453124664723873,0.0645312499254942,0.0645312499254942,0.0645312499254942,0.020000003278255463,0.01406250149011612,0.10148437367752194,0.05708751424921333,0.03609375096857548,0.1128165910989046,0.5720014166083127,0.17727891867182693,0.12464923246783566,er,1,1,1.0960432864036462,397,383.4045104980469,1,er_auto
383.423,383.425,18.48950195312682,19.239501953109084,20.48950195313637,2.0,1.3476146562388873,-2.7342186365276575,-2.5445311460644007,-2.7342186365276575,2.7342186365276575,0.18968749046325684,0.1737499237060547,5.340742100030184,2.658131359211186,0.03609375096857548,0.1128165910989046,24.235962192215233,1.6813793841453752,1.540109677252442,mr,-1,1,0.6881065023688221,397,383.4045104980469,1,mr_auto
383.43775,383.4405,33.23950195311909,34.48950195314637,35.9895019531109,2.75,1.5991022947308466,-0.5935937557369471,-0.550468722358346,-0.550468722358346,0.5935937557369471,0.043125033378601074,0.039687514305114746,1.5611718627624214,0.5698980542195,0.03609375096857548,0.1128165910989046,5.2615820949292145,0.3822579015952894,0.35178792337663617,lr,1,1,0.6527165162594665,397,383.4045104980469,1,lr_auto
429.417,429.4205,12.48950195309817,13.489501953131366,15.989501953129093,3.5,2.031327610739022,2.0753125473856926,2.237812452018261,2.237812452018261,2.237812452018261,0.16249990463256836,0.09843754768371582,7.657538954168558,2.1829958214384173,-0.09406249970197678,0.10517194766253232,21.27765532305993,1.5450879083649338,0.9359677164064193,er,1,1,2.4513061466396566,489,429.4045104980469,1,er_auto
429.42225,429.42425,17.739501953144554,18.989501953114996,19.73950195309726,2.0,1.0607698635810348,1.6925000473856926,2.0771874710917473,1.6925000473856926,2.0771874710917473,0.3846874237060547,0.26374995708465576,3.648164004087448,1.8493443039887556,-0.09406249970197678,0.10517194766253232,19.750394637140953,3.6576999119614118,2.5077975919106907,mr,-1,1,0.527765648232878,489,429.4045104980469,1,mr_auto
429.43275,429.43825,28.239501953123636,30.489501953127274,33.739501953107265,5.5,3.6122578591365735,1.9340625330805779,2.0696875378489494,2.0696875378489494,2.0696875378489494,0.13562500476837158,0.12312507629394531,11.126328144222498,2.019808238014148,-0.09406249970197678,0.10517194766253232,19.679083480416317,1.2895549410528622,1.1707026353550056,lr,1,5,2.0050133990716232,489,429.4045104980469,1,lr_auto
429.451,429.45325,46.48950195314683,47.48950195312318,48.739501953150466,2.25,1.420681348420934,0.3206249997019768,0.4581249877810478,0.4581249877810478,0.4581249877810478,0.13749998807907104,0.12874998152256012,0.9172656200826168,0.4022857402807785,-0.09406249970197678,0.10517194766253232,4.355961812659818,1.3073827302340209,1.2241855778470814,lr,1,6,1.5074293357057262,489,429.4045104980469,2,lr_auto
458.9145,458.91875,11.240722656225444,12.990722656240905,15.490722656238631,4.25,3.0224545012316946,2.112500011920929,2.256249964237213,2.256249964237213,2.256249964237213,0.14374995231628418,0.13625001907348633,9.393125101923943,2.205418678226905,0.1899999976158142,0.1100367132268846,20.504519792271996,1.3063817347932438,1.2382232718324886,er,1,1,3.3848817193230176,548,458.90325927734375,1,er_auto
458.9215,458.9235,18.240722656230446,19.49072265625773,20.240722656239996,2.0,1.056253882981001,1.4715624451637268,1.682812511920929,1.4715624451637268,1.682812511920929,0.21125006675720215,0.1778125762939453,3.116679698228836,1.571899171315322,0.1899999976158142,0.1100367132268846,15.29319135924334,1.919814401595455,1.6159386361106016,mr,-1,1,0.7381838391347654,548,458.90325927734375,1,mr_auto
458.9295,458.93525,26.240722656268645,28.490722656272283,31.990722656246362,5.75,4.166551788322113,1.6340624690055847,1.8668749928474426,1.8668749928474426,1.8668749928474426,0.2328125238418579,0.21687495708465576,10.319335952401161,1.7896619243819298,0.1899999976158142,0.1100367132268846,16.96592835336816,2.1157713368066706,1.9709327071364033,lr,1,3,3.1384267913678605,548,458.90325927734375,1,lr_auto
